,A_Gesamt_ID,A_Fach_ID,A_Gesch,A_Geb,A_Beruf,A_Jahre,A_Schulart,A_Status,A_Fach1,A_Fach2,A_Fach3,A_Did1,A_Did2,A_Did3,A_Abi,A_1.Ex_Note,A_1.Ex_Instr,A_1.Ex_Gesang,A_1.Ex_Ens,A_1.Ex_Instrsp,A_2.Ex_Note,A_2.Ex_Jahr,A_bP_Fachbetreuer,A_bP_Seminarlehrer,A_bP_Nachhilfe,A_bP_Fort,A_bP_Autor,A_bP_Musiker,A_bP_Sonstiges,A_Bas,A_bquaAus_M1,A_bquaAus_M2,A_bquaAus_M3,A_Anerk,A_Bed,R_fd_s_01a_s,R_fd_s_01a_v_b,R_fd_s_01a_v_v,R_fd_s_01a_v_a,R_fd_e_01b_s,R_fd_e_01b_v_b,R_fd_e_01b_v_v,R_fd_e_01b_v_a,R_fd_e_01c_s,R_fd_e_01c_v_b,R_fd_e_01c_v_v,R_fd_e_01c_v_a,R_fd_p_02a_s,R_fd_p_02a_v_b,R_fd_p_02a_v_v,R_fd_p_02a_v_a,R_fd_p_02b_s,R_fd_p_02b_v_b,R_fd_p_02b_v_v,R_fd_p_02b_v_a,R_fd_p_03_s,R_fd_p_03_v_b,R_fd_p_03_v_v,R_fd_p_03_v_a,R_fd_s_04_s,R_fd_s_04_v_b,R_fd_s_04_v_v,R_fd_s_04_v_a,R_fd_e_05_s,R_fd_e_05_v_b,R_fd_e_05_v_v,R_fd_e_05_v_a,R_fd_p_06a_s,R_fd_p_06a_v_b,R_fd_p_06a_v_v,R_fd_p_06a_v_a,R_fd_e_06b_s,R_fd_e_06b_v_b,R_fd_e_06b_v_v,R_fd_e_06b_v_a,R_fd_e_07_s,R_fd_e_07_v_b,R_fd_e_07_v_v,R_fd_e_07_v_a,R_fd_e_08a_s,R_fd_e_08a_v_b,R_fd_e_08a_v_v,R_fd_e_08a_v_a,R_fd_e_08b_s,R_fd_e_08b_v_b,R_fd_e_08b_v_v,R_fd_e_08b_v_a,R_fd_p_09a_s,R_fd_p_09a_v_b,R_fd_p_09a_v_v,R_fd_p_09a_v_a,R_fd_p_09b_s,R_fd_p_09b_v_b,R_fd_p_09b_v_v,R_fd_p_09b_v_a,R_fw_01_s,R_fw_01_v_b,R_fw_01_v_v,R_fw_01_v_a,R_fw_02_s,R_fw_02_v_b,R_fw_02_v_v,R_fw_02_v_a,R_fw_03_s,R_fw_03_v_b,R_fw_03_v_v,R_fw_03_v_a,R_fw_04_s,R_fw_04_v_b,R_fw_04_v_v,R_fw_04_v_a,R_fw_05_s,R_fw_05_v_b,R_fw_05_v_v,R_fw_05_v_a,R_fw_06_s,R_fw_06_v_b,R_fw_06_v_v,R_fw_06_v_a,R_fw_07_s,R_fw_07_v_b,R_fw_07_v_v,R_fw_07_v_a,R_fw_08_s,R_fw_08_v_b,R_fw_08_v_v,R_fw_08_v_a,R_fw_09a_s,R_fw_09a_v_b,R_fw_09a_v_v,R_fw_09a_v_a
10,0.06234731893627332,0.5033324731885952,0.0650669664051402,0.22649503530265036,0.4220255787213071,0.636179936532932,0.6658289434334058,0.6729450386868588,0.11861520932627401,0.8578552041326813,0.8532655148629198,0.352411664219645,0.4059781640703226,0.4245314563450787,0.9126092972797245,0.2461530823979503,0.42173004470511577,0.06101533511984936,0.031287124808838884,0.46680658254766605,0.47740121044587014,0.6217549071458296,0.3724665879448892,0.9414229904600825,0.8860204796297786,0.5497031195940197,0.5507166537113106,0.4629831710874318,0.8924934246320521,0.6365990287996788,0.07055001673585504,0.1940964090000905,0.37039062036174386,0.9922417673526169,0.24816957835525366,0.12021347812450034,0.19852610606507226,0.8723970588651142,0.6168935789764006,0.2783022434497321,0.31809710805088887,0.39730196654207584,0.1143461400690684,0.5368273058894465,0.030599999764553965,0.52606308153395,0.18427444148997896,0.27619605712280637,0.22332932417965123,0.43593199339305655,0.41911463775600544,0.9756669437078348,0.28893808832345946,0.6759145545170494,0.766161332240624,0.9925964020085698,0.024901129891785057,0.6417962742455686,0.1458986680666884,0.32513111105371695,0.609272746287052,0.9839166198192058,0.19594830915369832,0.9036579888157577,0.6812041472031938,0.8865481318083838,0.6405218018932031,0.23156733933740914,0.9715648772298872,0.9087414024426187,0.14182681772981742,0.835027814296418,0.9610191918899473,0.6449556396524254,0.5870306296265979,0.8365124740723662,0.35410485910271683,0.6575968112491422,0.7327268335073251,0.9797286145993707,0.8079420500229717,0.8399192304466957,0.6501780962840901,0.053369700402354114,0.9743481911804763,0.7216198028461662,0.349502805533625,0.6267098483045243,0.9239108129412741,0.732939481417992,0.09814811605659512,0.37552938065264707,0.8719864152707351,0.1544962993190936,0.5718188920773406,0.6924553203183758,0.8383072540700803,0.1890393047383193,0.7331135830962062,0.4172959013580989,0.7371689817058423,0.9562064089991293,0.19592909503072076,0.8499931105579412,0.08642752102231366,0.737504351828608,0.6225019533337177,0.13137671974505238,0.1232885455991547,0.8019866504334737,0.15661706632254635,0.16370834533665024,0.12656445780165104,0.5798159900905682,0.2795308862778114,0.7066952921768408,0.30461262668994726,0.5644241330896669,0.872552131045047,0.5574791420917348,0.5041154666547009,0.9185508418146161,0.631829131651452,0.3203173422362906,0.7605134561077429,0.6576849606367845,0.5657801320666688,0.677384107764461,0.3188828175671208,0.05922137307201236,0.13987620063723594
11,0.15399180086748232,0.06911847661179771,0.4816484971672149,0.9570475520540846,0.46223796380555815,0.5513719235293587,0.21209437039423518,0.0040895941793447355,0.9381778492460449,0.646718996101447,0.7687069552235292,0.9538510463972051,0.748543475426456,0.7929954318886813,0.6523681501573831,0.3842379110491876,0.4939987775416139,0.6395878527978007,0.9694298483610014,0.16758034450689752,0.37390946771446754,0.5714159912220245,0.4929617403549139,0.548842550195212,0.28999981190813695,0.6502614605947622,0.46830409617540525,0.019756323995056002,0.1655432757591303,0.9727481852497277,0.7505235651837252,0.674240601564074,0.6354831099622018,0.7171611690398888,0.024119954648229802,0.8884933643060784,0.6090631028066997,0.357187764398718,0.12919969069755322,0.13562037177739417,0.7376508165155109,0.07746852122792935,0.7337112512103647,0.8991029846553346,0.1160330577796369,0.06602856643645982,0.8595975266673106,0.2200498319071964,0.7398268062803933,0.7587110003867127,0.8530695559775967,0.9906335413777292,0.32533010622542813,0.018782777183092403,0.030616841284629603,0.6764671940244702,0.9499432703584373,0.010466787933717137,0.2020108646942913,0.7432172779149012,0.40640295242647007,0.06413181761368825,0.9845058722595923,0.7814224916898681,0.6283248755925027,0.22390661692601443,0.7648860936146626,0.9821454209225868,0.5481589674825986,0.4712589153050668,0.3164420869500223,0.038565599323776456,0.6723602508100581,0.9366350616059526,0.02573157429841555,0.3052666059813771,0.2919503783137246,0.20865921037309176,0.9534810564082301,0.8568907036894181,0.16989169275679394,0.6433930387625381,0.8047478438969747,0.7526582017854716,0.7681659621360152,0.8839376296753434,0.9661341085201964,0.35080491011170645,0.8192902149459401,0.03440951702416151,0.4922236497055794,0.33909376096773114,0.5369897362452257,0.6463134384196577,0.573173821472073,0.9383230718033889,0.017185396654843643,0.38750290028038725,0.9093472201214353,0.5297956509463188,0.9816963963970553,0.38245419215962595,0.39306022113562344,0.25421894271274337,0.08281914838702853,0.13805401095398684,0.610422573008769,0.5602668030369168,0.7278255606773758,0.3809502202430437,0.2152579267434681,0.3575456350108176,0.5544554917479938,0.9235987561778755,0.036742055877120094,0.5744294339157515,0.27934812023342104,0.5495590625631781,0.6119557297496263,0.13003334435024483,0.7192375006429386,0.8580373393103511,0.49714681125289906,0.15761938143559517,0.9605968024496921,0.7456181074117858,0.6178104313769683,0.2564677920878152,0.2951164987067256,0.2070486231503974,0.5542309877241696
12,0.9911284882145622,0.6573443156258207,0.10239454866394926,0.9357208050118031,0.5385880278194878,0.6070003528590898,0.08005920513238851,0.6720444316171896,0.771311407188227,0.3784935287072556,0.7417829829558554,0.5035059480615479,0.6995850061799213,0.7156219275520989,0.049402103132264785,0.07502878214668929,0.7521878024124491,0.6941404884092109,0.2190037149360019,0.9440102933129039,0.4538849860285976,0.7723159182068176,0.7045031203129575,0.46163699472882225,0.45637661881132363,0.25746029395936876,0.544438785872435,0.8825485659022093,0.03178044852877804,0.3572501233334284,0.3012224103600146,0.3022280645429961,0.35381096358602737,0.2013481167018395,0.2749249301188629,0.6359903863586407,0.901075003525317,0.9354628926370513,0.1658829361931451,0.39024317463131997,0.4760822373324778,0.8664107783616559,0.5722384263258271,0.3682067046660875,0.15593035515324816,0.8954324258730255,0.14440324078557554,0.28288192468225315,0.5317137880205467,0.24935777092588773,0.8417188432380897,0.3779493024792844,0.43276730040334355,0.7351460066465643,0.56838482813206,0.7621991812603147,0.2848566291788597,0.027741309421404625,0.27966293066883974,0.4421319042070405,0.8466664341739595,0.20361065013479962,0.6940206384637303,0.6180089644550056,0.31624113102590445,0.31421525981030585,0.18209803571326122,0.660871789773575,0.1922183588507692,0.0944299844228026,0.29008159002353184,0.5743971679613108,0.16446917407061978,0.16663170430425034,0.11982831196128152,0.6053147054674923,0.5749625418141896,0.864453343520338,0.32035541529252987,0.14536829366572002,0.05879488400438293,0.06528885845494214,0.6625878825389894,0.6023607601718045,0.5571826134990553,0.014236186140299423,0.17005790934570564,0.1285393868567304,0.3354029771416581,0.9192289436192254,0.4249297807654553,0.63557665776048,0.7015343946978448,0.3604462913040397,0.23767766327786977,0.9307843128162916,0.9863038963543375,0.585695698604602,0.7291217939309839,0.9868930024986973,0.4483921995641619,0.9582232748325725,0.05086857292142233,0.3043768994306689,0.077563262947146,0.7786638427145977,0.602515512264553,0.43666706034823743,0.7996285659776065,0.1922972624856385,0.7779863390608547,0.8443084687636799,0.7186109256047053,0.09241618383351113,0.8332637048667109,0.40888581852312544,0.6525735871227015,0.5836547138250586,0.40128462072837123,0.7918009313182969,0.25550242759158126,0.9747188838427301,0.6353713737422152,0.06268600455863349,0.3576027614589825,0.12292441350201566,0.04181244128683348,0.5241838239744204,0.12583447927586866,0.9017783595648532,0.5729117821080171
13,0.631917005828522,0.9261589101794067,0.5136616324376445,0.851703855929168,0.13156438641405588,0.8169258818828837,0.9408475299572415,0.29757327462762195,0.19284269594691494,0.6784685658978589,0.8616139134607129,0.46140936728429216,0.20129608072251748,0.46661423032521243,0.6324690551435979,0.8986317345699465,0.2986951450942771,0.03339406363751796,0.9825542807591847,0.8012831964343484,0.8467343773138047,0.5733292009001245,0.8986403598550677,0.880848292146114,0.05519436219139573,0.9336384418371951,0.7336453688496457,0.950636411148852,0.062400149093099544,0.30716940682729943,0.36865691412212254,0.04887175104659802,0.8940394847745382,0.7241495786207218,0.0320174883969766,0.39513632195668225,0.8690489264216084,0.6450140204684813,0.7553472853189167,0.5781960417905809,0.8625298993952596,0.7885703463868019,0.9770972806842859,0.966791115112397,0.9942408657348535,0.8823692326877314,0.9690750567912811,0.8141021609593511,0.12615651672239836,0.13094908640290015,0.7703105140817081,0.6737293236468279,0.3131244248061502,0.4510109348515957,0.6507249342991966,0.19589543083789762,0.3956523487329471,0.24074052089249465,0.5037410691437095,0.5990531310669364,0.5609490043333485,0.9212002548609454,0.8476825113598696,0.10456625274516285,0.8240565318009342,0.999523429630852,0.31457255232591663,0.7817753419867619,0.4216298494080952,0.4856821377209959,0.8897588851525906,0.31994997067931785,0.6909792507502698,0.4508014276371818,0.6071983899188721,0.3218277207506478,0.4349719489448012,0.6295677659379422,0.8077316735693096,0.3000323637330361,0.06255220804913775,0.3383801010582841,0.06557358396027457,0.6292225235849318,0.5532938032721443,0.06931438776804533,0.07600835872079759,0.7701141476963427,0.08612595751963792,0.5122925908322926,0.16452963152701272,0.12749785687208492,0.7507038315839613,0.3683861243489782,0.28990324273425216,0.2982008048726408,0.2148357898637211,0.5050485476197419,0.5322953980431235,0.13919214630314214,0.26482186897420246,0.42321288076656904,0.08921021418205433,0.9432475325732808,0.5682648703258033,0.3180869833636455,0.12607959951542358,0.6674225830971543,0.46099092260817676,0.2903466786498491,0.8626491095545341,0.6677921378151911,0.4089389915257793,0.7456135000646384,0.5673093537315561,0.4051520135187793,0.5001875591631139,0.612592669105315,0.94283541372806,0.9251485141235406,0.3947380306158196,0.291810289037031,0.7393017375160328,0.8240293560729676,0.6232346688772175,0.26145202646287735,0.4740528989431264,0.6833396074728084,0.8775738623331656,0.839695268405994,0.8988286040254335
14,0.2175693328562146,0.9563572291581846,0.5147502748142997,0.7904136737011445,0.3509014253593826,0.9805993139927839,0.54796531967061,0.7457647285560748,0.15970877495070201,0.89231374492744,0.6400145549821015,0.9251862989826016,0.64313875572976,0.9535922053504468,0.5854086066288983,0.6576734442932333,0.03422963497334797,0.5481507806758008,0.9310026823113893,0.06470020373465168,0.12985765991354037,0.027855747176369294,0.7398470313452961,0.6209157021095,0.8093124113437051,0.9349247066294768,0.4240872277679113,0.6408355310861739,0.6887589953777753,0.106896103762543,0.11781011921658402,0.7900259480206453,0.11699183603190078,0.6056744006519175,0.5097249346843393,0.3367387198049667,0.20642692298980825,0.28732080482000966,0.5046257342041116,0.25707700900769126,0.7585570069193723,0.9604028995829248,0.16786037920565822,0.6627167354155198,0.8949511714316986,0.3663002426280101,0.1299130704621423,0.8482032058953217,0.8389094584282942,0.131510309691927,0.01124492561330126,0.9188172335420335,0.46425353367328925,0.27750533211988193,0.10404771646992472,0.44578218603673725,0.2102618904273954,0.3722341119135364,0.43963154122976267,0.43531182598486406,0.0010976194206082646,0.055437221325406405,0.058357743077268376,0.3501336577367007,0.6879522187373112,0.6344483013468422,0.616125596848527,0.2242030234527903,0.10076720608413003,0.15323814922945733,0.20659516811305356,0.862262161967415,0.26723764082050827,0.658758481560629,0.27898637577316854,0.13909268073814496,0.19847855636917078,0.528164155424742,0.19133929789803705,0.5725275387721593,0.35994421163708124,0.6665653947031501,0.25823248457622994,0.8304528717850919,0.16375055069618683,0.05655977742069085,0.1719420625424577,0.1877174867585385,0.9288258070078689,0.9584238649516024,0.27567479058060407,0.28577212655188033,0.17911921744710113,0.18210427679822327,0.7606524165943669,0.6697752519438868,0.836769952371372,0.01517140371781589,0.847904468324003,0.41616125160364603,0.2648146216228716,0.2816680699740005,0.18110885458540993,0.6977624228981428,0.39183987948255794,0.3158966589202188,0.8157189421130233,0.8706584343430552,0.9989436754890988,0.40870529751892115,0.6304631237479422,0.6847990499710311,0.08425956776754051,0.3661789802542412,0.034155581137568,0.06595894501118527,0.7900802299198025,0.8862682215530163,0.4160579290323527,0.6873723423261012,0.5397699570143997,0.11924996793357001,0.9362251069564178,0.19154364453829187,0.09055977327894937,0.9520669014904002,0.49099847443330513,0.3873112072027938,0.05493908507901368,0.0897272002242182,0.3880022224465459
15,0.5796073214959747,0.46861553022872937,0.9150110370445182,0.8230423017834363,0.7964180808699164,0.6413694535434643,0.10439615331985996,0.8363247025952953,0.8998327147307236,0.6509849375223359,0.07246377371002033,0.3790906622570793,0.49508036874885386,0.8090467743394203,0.6006643972992888,0.6148094401040187,0.5958749842040094,0.2054505002446092,0.7343338019647367,0.19406625342101325,0.8834641834641861,0.5653222217843685,0.3604878653883177,0.9310282234195635,0.6554816440326681,0.8900242216341986,0.09522053532035823,0.14292525113673538,0.04172687555587873,0.543406278190545,0.995570611915362,0.8328853409317785,0.7200654192615048,0.9679946182333955,0.9448219644303106,0.40874441725357225,0.7462632208993429,0.4074498208344869,0.8865765973912891,0.2406258768394881,0.49875828873709216,0.35795494936899064,0.5994214433645952,0.4530459427353225,0.9151440009764578,0.6744289163307473,0.21228226898383906,0.17873609379162703,0.5464015319853004,0.04608432256952921,0.18389254918691822,0.5886924903502123,0.9909266896996345,0.14493633276938866,0.36960481038931936,0.7858080627374662,0.7048924811983532,0.25081238444866016,0.4844939500683775,0.8584835727060772,0.31940175369681156,0.5781495224960721,0.8675672115380999,0.9023811988732791,0.39273545575107927,0.2413323505348297,0.5378268791110518,0.9768966827320217,0.823920919680722,0.12486705527350372,0.030588575851988042,0.1286180225848632,0.7248861421610199,0.9118223654147812,0.26416258559477857,0.304249749487292,0.8461346148936563,0.25929662415895327,0.3422927790499001,0.28796988952049085,0.7190519415618037,0.5482778305299391,0.393557227252057,0.15058496338357596,0.1624560368939162,0.7972626492306384,0.5980394978862872,0.8452232287332327,0.9859307296027796,0.5816541065835973,0.920952818443693,0.546312781431134,0.6573341390325188,0.2886208458291162,0.8425506394652423,0.37603115070042104,0.45840966420854323,0.532311198487498,0.24424705887689846,0.6913585578680493,0.6528433128659882,0.302183645734745,0.8505122542057272,0.5618118509515392,0.9097547096516597,0.2758735139290357,0.886019536114807,0.41567584089025156,0.6792748115570179,0.8138312368006023,0.09661292213480821,0.6002459701814231,0.48000542876418306,0.4850282097735603,0.5616108387357374,0.9507479191278663,0.6933665471960144,0.20792701493662835,0.18962967120563679,0.6867941322251793,0.5378051095187606,0.9897858585220882,0.8699755708112232,0.446425619677569,0.21798014080694494,0.7281959840949231,0.8914764242543676,0.2892579508439248,0.13465401657838594,0.586276851162958,0.8325999857603663
16,0.3427779190325315,0.6319910032839143,0.6109519992361468,0.941172151885477,0.672608134407212,0.6149657830408244,0.934928747215788,0.2582993814230763,0.5370368415219035,0.3894516948780471,0.8180744004783256,0.02524326395667531,0.8984313935285848,0.16397681435689893,0.759004619628394,0.999265576493463,0.8904585376780294,0.7605288547851248,0.6456196231076747,0.8193419903249957,0.40620417110524143,0.1287055829731858,0.6556042152051815,0.39143113904047433,0.5805277945479727,0.8288139218153721,0.30713054963765585,0.34769157599721434,0.9895094955288565,0.3658890720028595,0.37592968757515877,0.20186020870743404,0.35427420857712255,0.704181112252529,0.7587637300822798,0.4869477336156831,0.6853865743688533,0.6531724934099734,0.5353544524938592,0.7096871044202654,0.8724565251384174,0.5031824710872232,0.5368091415084425,0.6621985218933558,0.5317528897708774,0.5569916595000663,0.6368681558302388,0.538242037974745,0.1305954231607952,0.018150502266685353,0.440468205113525,0.6158496683850692,0.7951740402009012,0.6745942456523359,0.3451543282410081,0.7069535914532671,0.5983153531944052,0.4445548119041487,0.28675719592391946,0.9258528519364274,0.06652101922448228,0.9365075677088629,0.8631134414533903,0.983978206018496,0.3662492062325007,0.9219905762442456,0.7980267213010578,0.07587561402243659,0.32857753668456313,0.8638089304276412,0.49295726958451314,0.8600636062382024,0.18460665068403925,0.7345340645244164,0.28420344761816596,0.572496731651051,0.9778224100083494,0.07534260742375687,0.8998505205809338,0.23562528464252852,0.9586213153188625,0.11076941419760367,0.9286195924226779,0.3737364613921407,0.06139922139616594,0.07316001240975856,0.2187411912601842,0.9015253924921984,0.6429487198811398,0.2715793448684495,0.44789909460385324,0.40684711659799133,0.09543066569906178,0.5461305987805075,0.05372998530853823,0.4350994815994669,0.3539464233095404,0.27168265165695127,0.9621074646375078,0.9668025486949131,0.9949370886933778,0.07449836183958736,0.534818529828441,0.48248943079651896,0.13257720051851718,0.1441569512277424,0.7689518725710952,0.7312092586541418,0.8393153747236892,0.7232381450725069,0.04359753691931112,0.9619244282856612,0.530855701150882,0.606592786821066,0.7893449314751015,0.2661133159845137,0.18422838258063667,0.37810107497288636,0.07387621335081151,0.8347549092437893,0.5970683739624391,0.6416158349754914,0.41601561726992986,0.9011167120169288,0.3731263350710805,0.8596381513071185,0.3222373795864568,0.176813322030275,0.1368092608086391,0.1595175211769686,0.8102671930385432
17,0.2829381494816079,0.549735566338996,0.8958221200660009,0.740575842399106,0.02339728868044666,0.9058825786958156,0.46015890832741413,0.5218592040424918,0.4241019717765737,0.13622426776333196,0.4245591143596825,0.054875323437467816,0.6678587487835638,0.16991923191059866,0.6141804143973847,0.19213741340903923,0.9055978361108874,0.8169965464958211,0.7334102214173519,0.3106746834055494,0.098890757109099,0.662894798947223,0.4404226852072032,0.47518632595416455,0.7285734174373462,0.339062917137432,0.7913125747981806,0.15882390546787517,0.854373809877993,0.8246963688596376,0.2559007005507946,0.7631567577608959,0.07528479104665764,0.8839224044846447,0.6838204787493591,0.6844054560825339,0.6518049716597702,0.8310744742640954,0.4777699576114063,0.4149593112230645,0.45913232272815807,0.9387718543685633,0.3665786263796341,0.814559520837222,0.3942088887259886,0.26033484191739154,0.7809160811817566,0.38031066941471525,0.2578883443807036,0.018147265771524035,0.04546006734736019,0.469997113801788,0.03675867173182901,0.4083551670331874,0.5358271880411172,0.8518100793509499,0.4797852503392639,0.5737937031788742,0.5860239970025243,0.09283597470559757,0.5135237267511389,0.3058979268641251,0.47339106805626696,0.6716575118597594,0.913968812549196,0.7603097007071378,0.5893078223159419,0.9514381999329239,0.11981453073965143,0.10877318628677013,0.5450433425927801,0.14793257511962243,0.8521013897091548,0.7944795586814781,0.05528747506145726,0.2698951675234208,0.34917087515524947,0.652545993130512,0.47173352775738575,0.4176215360316752,0.7679491541848102,0.5709892464039081,0.8673426722913894,0.6721044959373967,0.7477290652218509,0.24577628406915542,0.4512482079463225,0.7211211636396635,0.43104643225358563,0.42198962576501065,0.8203569151209523,0.32741754723946814,0.22570626922616377,0.46723589137011245,0.06519353499678171,0.03984458005317382,0.28288985471816863,0.19268662998737474,0.20018600668215947,0.8715431126645125,0.6676174494034559,0.8788018244738307,0.6741629958695029,0.23044923570079268,0.2497720890646704,0.6190703248767389,0.17946763914800345,0.5976240049217134,0.4582244879717229,0.37137330662271084,0.47434162414548875,0.6775024380371227,0.6848304893727327,0.5851222369921575,0.7654264499442515,0.18496487729535982,0.9382968931004662,0.9014142054792164,0.3758345328474896,0.9884994125959996,0.9132666788707262,0.007245051398810931,0.86213643898408,0.26983000322559403,0.19966861961483318,0.3385264629290189,0.046166987811149696,0.020688674016481,0.3534481719886273,0.8794460450314739,0.6763517113168394
18,0.8849616097741885,0.6268236425401541,0.47480729814464984,0.10775714217820254,0.5084800256604891,0.4472209318880035,0.7015047000068801,0.9355834342436539,0.2397728820125764,0.47673025855586304,0.7202682715339255,0.7812976938047423,0.28153113816876585,0.523413268136011,0.8958318568584143,0.3524615224422204,0.7225175710684988,0.2151391042661065,0.4271827032650979,0.1157976565772092,0.9559177860843154,0.017688921077920305,0.8052639810415644,0.06697716086553662,0.7574420443648304,0.3457762991800417,0.15595346209555794,0.4905448204898606,0.5046754178225277,0.27644282824588595,0.7189469417377102,0.3861579752055868,0.16941914019255322,0.9979193576379857,0.8359145035859448,0.9429300680391394,0.9095576399331952,0.37136571344421,0.7497822881632434,0.8874683697402523,0.23780921513497666,0.8816132756100048,0.7714881930850629,0.22284962453116786,0.7073951112968907,0.5116459833789714,0.5899002908179106,0.23386448015951022,0.7614831909805536,0.6796400805993257,0.5648066282069849,0.925241807710469,0.32527717456938476,0.01494020308429278,0.04334832523315302,0.3636133749903744,0.8215688973811307,0.4145777132186179,0.6805244474631402,0.7893856826011375,0.7669570854470206,0.442940603076878,0.8010958592410222,0.2658678478540337,0.2761685708804227,0.05996965232259166,0.25281077699014665,0.8068903215742768,0.11283401498954704,0.20168607963329654,0.7844626667442992,0.37563503987970603,0.1320282571424617,0.5627989178486286,0.4944753631524369,0.521180977501009,0.8512123204855676,0.8975516747366561,0.7856536065412327,0.5017216255384873,0.9383910447370589,0.027545541834963827,0.8927391028816049,0.17299446966966103,0.7389411264418301,0.13624571636424732,0.46329877938176844,0.9146452681766889,0.3116585606129254,0.2868102432125159,0.7167677837593314,0.6221916342557784,0.5465552400254131,0.6534335602575518,0.2895899767966664,0.8780057872056197,0.20481116519633957,0.19700298198381672,0.31699784315873414,0.16360033273800512,0.10429198127836625,0.1664844109443283,0.3863237944689111,0.6602356663885569,0.23897585455898462,0.4180873169077046,0.2666270546306475,0.2294577947723473,0.6264416537930965,0.0023645837727303,0.4219302791475229,0.3051813643436696,0.3828587358139358,0.6566425260345927,0.9384780460548366,0.05002944105572227,0.1688201030883545,0.7045882395928995,0.17839472077381346,0.3017541985622697,0.04659318551291236,0.14827695062137647,0.7584295867256132,0.08768750635575506,0.4387742058064814,0.20614626797255975,0.535837464638471,0.2947345854776343,0.32296692098813184,0.811966932587523,0.6856364968989135
19,0.6605562412539948,0.4672144198883966,0.2190281126971576,0.7708007765251405,0.9733831223333296,0.07769548069824772,0.23441227808738907,0.1589418243987909,0.34051499488203796,0.18368383495471785,0.9283110278985766,0.9564768529190684,0.8095558026108824,0.657606743672129,0.5514307624413884,0.450003403987869,0.09279354553079266,0.5491074531126932,0.4962310841352353,0.5264947620710809,0.22481264586737282,0.7932644322646227,0.05417153817661635,0.5628337082825616,0.33527985539198146,0.9177126475750219,0.7226190638544454,0.19560714085982644,0.6442761974101718,0.7898183342699558,0.32444330517388154,0.8137585768306437,0.10772514801881239,0.4644574839523853,0.7667349868575467,0.4784743170794339,0.47662139050628605,0.6230001515954109,0.9075298234062905,0.0911078381725976,0.993356067902669,0.21202569298329343,0.8748994487016254,0.5260600530560395,0.8069426338069741,0.54348204996528,0.40614842800356976,0.10253982072363899,0.048357170101340996,0.9373764434877617,0.2921540784356361,0.35253436543950467,0.9992270100983678,0.554009410741882,0.9914690004032339,0.6606471158976166,0.12522220825006802,0.006477182855013974,0.00036066248574950777,0.4608933138256289,0.14000659107984204,0.14327976097541673,0.6389202433920237,0.6281716313603213,0.5025831477187552,0.11678420389800837,0.8313274594231541,0.6888406734207331,0.5550675691016673,0.46056475177490086,0.7790561085786329,0.2704694410268129,0.8412035414798357,0.8193925078375351,0.7874660143905418,0.3890974873974775,0.5422048349064158,0.9977402884628189,0.19420879139334257,0.7895092165209949,0.002099169411995283,0.3220784336478081,0.8089070241345591,0.11330982582579385,0.965720551438595,0.9429297371974333,0.5410080572894675,0.02042321397028124,0.27337072382775573,0.9699227146571607,0.04698494698777378,0.1764125678775762,0.8724799302271661,0.08787052655192007,0.7999749836703831,0.8139966572540831,0.297690994076917,0.5410464168608325,0.1791744507065508,0.8414960359352945,0.99766883754635,0.3945467746036331,0.46221193873187594,0.407883269443415,0.4203866736195143,0.5077001693590792,0.5891650571198498,0.9940297069575935,0.4185770773221472,0.051917402553458114,0.2516453661233441,0.6056475718150781,0.7509963778767806,0.2984942522828986,0.36862641738370816,0.12360634031470108,0.1875874925303147,0.5556743496723765,0.904817173716104,0.3967907442927495,0.7860505560626785,0.3128734422719218,0.10955738392658632,0.8102202586789703,0.5904666867382647,0.5083431746325172,0.2525661475370221,0.12526804618119247,0.10787022743431407,0.7398072040229209,0.9647653107256075
